,_id,qc_user,run_timestamp,_cls,cartridge_pass_fail,build_completion_date,build_completion_user,pressure_line_qc,rework,rework_description,dev_ncmr,entry_date,cartridge_type,membrane_lot,center_cap_lot,anolyte_tank_leak_rate,catholyte_tank_leak_rate,notes,qc_results,latest_assay_analysis_pass_fail,latest_assay_analysis_fail_reason,membrane_gap,tank_leak_rate,pressure_line_leak_rate,size_insert_lot,pn050_319_LCLot,pre_glue_x_measurement,pre_glue_z_measurement,b_date_ts,b_date,exp_date
98,1250818448,icaro.mesquita,1755604817,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755541380000},productionline@proteinsimple.com,0.0288,False,NONE,N/A,{'$date': 1755530639741},1,20135476,1825795,0.0144,0.01168,,"[{'analysis_timestamp': 1755598089, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1853_2025-08-19_08-00-17', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755612500, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755541380000,2025-08-18 18:23:00,2026-08-31
99,1250818449,icaro.mesquita,1755604818,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755541860000},productionline@proteinsimple.com,0.0282,False,NONE,N/A,{'$date': 1755531182690},1,20135476,1825795,0.0161,0.0159,,"[{'analysis_timestamp': 1755598181, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf3051_2025-08-19_05-00-18', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755612588, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755541860000,2025-08-18 18:31:00,2026-08-31
100,1250818450,icaro.mesquita,1755604864,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755541980000},productionline@proteinsimple.com,0.0251,False,NONE,N/A,{'$date': 1755531278368},1,20130775,1826045,0.0164,0.0175,,"[{'analysis_timestamp': 1755598314, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1130_2025-08-19_05-01-04', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755612723, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755541980000,2025-08-18 18:33:00,2026-08-31
101,1250818444,icaro.mesquita,1755604895,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755541140000},productionline@proteinsimple.com,0.022,False,NONE,N/A,{'$date': 1755530430789},1,20135476,1825980,0.0213,0.0245,,"[{'analysis_timestamp': 1755597683, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1978_2025-08-19_05-01-35', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755612089, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755541140000,2025-08-18 18:19:00,2026-08-31
102,6250818988,ekta.sharma,1755604949,MauriceCartridge.MauriceCESDSPlusCartridge,Pass,{'$date': 1755519060000},productionline@proteinsimple.com,0.0093,False,NA,,{'$date': 1755508322247},6,,,,,,"[{'analysis_timestamp': 1755601188, 'analysis_user': 'turboqc/administrator', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Height %CV_Failures': [], 'Height (Avg)_Failures': [], 'Resolution %CV_Failures': [], 'Resolution (Avg)_Failures': [], 'Sufficient Data': {}, 'Time %CV_Failures': [], 'Time (Avg)_Failures': []}, 'failure_type': '', 'run_id': 'kf1775_2025-08-19_08-02-28', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 1, 'timestamp': 1755615592, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,250818,250507JL-B,-1.14,-4.43,1755519060000,2025-08-18 12:11:00,2026-08-31
103,6250818983,ekta.sharma,1755604954,MauriceCartridge.MauriceCESDSPlusCartridge,Pass,{'$date': 1755514740000},productionline@proteinsimple.com,0.0089,False,NA,,{'$date': 1755504086082},6,,,,,,"[{'analysis_timestamp': 1755600749, 'analysis_user': 'turboqc/administrator', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Height %CV_Failures': [], 'Height (Avg)_Failures': [], 'Resolution %CV_Failures': [], 'Resolution (Avg)_Failures': [], 'Sufficient Data': {}, 'Time %CV_Failures': [], 'Time (Avg)_Failures': []}, 'failure_type': '', 'run_id': 'kf1632_2025-08-19_05-02-34', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 1, 'timestamp': 1755615153, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,250818,250507JL-B,-2.13,-0.33,1755514740000,2025-08-18 10:59:00,2026-08-31
104,1250818442,icaro.mesquita,1755604963,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755541020000},productionline@proteinsimple.com,0.0282,False,NONE,N/A,{'$date': 1755530314520},1,20135476,1825795,0.0221,0.0251,,"[{'analysis_timestamp': 1755597493, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf2980_2025-08-19_05-02-43', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755611899, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755541020000,2025-08-18 18:17:00,2026-08-31
105,1250818447,icaro.mesquita,1755604998,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755541320000},productionline@proteinsimple.com,0.0273,False,NONE,N/A,{'$date': 1755530585908},1,20135476,1825795,0.0199,0.0175,,"[{'analysis_timestamp': 1755598012, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf2009_2025-08-19_05-03-18', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755612417, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755541320000,2025-08-18 18:22:00,2026-08-31
106,1250818445,icaro.mesquita,1755605007,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755541200000},productionline@proteinsimple.com,0.0211,False,NONE,N/A,{'$date': 1755530486722},1,20135476,1825975,0.0157,0.0173,,"[{'analysis_timestamp': 1755597826, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1987_2025-08-19_05-03-27', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755612232, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755541200000,2025-08-18 18:20:00,2026-08-31
107,9250814720,ekta.sharma,1755605071,MauriceCartridge.MauriceCESDSPlusCartridge,Pass,{'$date': 1755183120000},productionline@proteinsimple.com,0.0557,False,N/A,,{'$date': 1755172390837},9,,,,,,"[{'analysis_timestamp': 1755600549, 'analysis_user': 'turboqc/administrator', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Height %CV_Failures': [], 'Height (Avg)_Failures': [], 'Resolution %CV_Failures': [], 'Resolution (Avg)_Failures': [], 'Sufficient Data': {}, 'Time %CV_Failures': [], 'Time (Avg)_Failures': []}, 'failure_type': 'Re-test', 'run_id': 'kf1101_2025-08-19_08-04-31', 'run_status': 'Fail'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 1, 'timestamp': 1755614956, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Fail,Re-test,,,,250814,250505JL-A,5.74,5.72,1755183120000,2025-08-14 14:52:00,2026-08-31
108,6250818982,ekta.sharma,1755605157,MauriceCartridge.MauriceCESDSPlusCartridge,Pass,{'$date': 1755514680000},productionline@proteinsimple.com,0.0058,False,NA,,{'$date': 1755503966460},6,,,,,,"[{'analysis_timestamp': 1755600661, 'analysis_user': 'turboqc/administrator', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Height %CV_Failures': [], 'Height (Avg)_Failures': [], 'Resolution %CV_Failures': [], 'Resolution (Avg)_Failures': [], 'Sufficient Data': {}, 'Time %CV_Failures': [], 'Time (Avg)_Failures': []}, 'failure_type': '', 'run_id': 'kf2227_2025-08-19_05-05-57', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 1, 'timestamp': 1755615063, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,250818,250507JL-B,2.94,-2.79,1755514680000,2025-08-18 10:58:00,2026-08-31
109,6250818985,ekta.sharma,1755605164,MauriceCartridge.MauriceCESDSPlusCartridge,Pass,{'$date': 1755515160000},productionline@proteinsimple.com,0.0053,False,NA,,{'$date': 1755504482921},6,,,,,,"[{'analysis_timestamp': 1755600931, 'analysis_user': 'turboqc/administrator', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Height %CV_Failures': [], 'Height (Avg)_Failures': [], 'Resolution %CV_Failures': [], 'Resolution (Avg)_Failures': [], 'Sufficient Data': {}, 'Time %CV_Failures': [], 'Time (Avg)_Failures': []}, 'failure_type': '', 'run_id': 'kf1850_2025-08-19_08-06-04', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 1, 'timestamp': 1755615334, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,250818,250507JL-B,-2.94,-2.79,1755515160000,2025-08-18 11:06:00,2026-08-31
110,6250818986,ekta.sharma,1755605202,MauriceCartridge.MauriceCESDSPlusCartridge,Pass,{'$date': 1755515340000},productionline@proteinsimple.com,0.004,False,NA,,{'$date': 1755504728859},6,,,,,,"[{'analysis_timestamp': 1755601016, 'analysis_user': 'turboqc/administrator', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Height %CV_Failures': [], 'Height (Avg)_Failures': [], 'Resolution %CV_Failures': [], 'Resolution (Avg)_Failures': [], 'Sufficient Data': {}, 'Time %CV_Failures': [], 'Time (Avg)_Failures': []}, 'failure_type': '', 'run_id': 'kf3050_2025-08-19_08-06-42', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 1, 'timestamp': 1755615421, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,250818,250507JL-B,-0.16,-2.96,1755515340000,2025-08-18 11:09:00,2026-08-31
111,6250818984,ekta.sharma,1755605260,MauriceCartridge.MauriceCESDSPlusCartridge,Pass,{'$date': 1755514920000},productionline@proteinsimple.com,0.0058,False,NA,,{'$date': 1755504336817},6,,,,,,"[{'analysis_timestamp': 1755600840, 'analysis_user': 'turboqc/administrator', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Height %CV_Failures': [], 'Height (Avg)_Failures': [], 'Resolution %CV_Failures': [], 'Resolution (Avg)_Failures': [], 'Sufficient Data': {}, 'Time %CV_Failures': [], 'Time (Avg)_Failures': []}, 'failure_type': '', 'run_id': 'kf3047_2025-08-19_05-07-40', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 1, 'timestamp': 1755615246, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,250818,250507JL-B,1.96,-2.79,1755514920000,2025-08-18 11:02:00,2026-08-31
112,5250808631,ekta.sharma,1755609310,MauriceCartridge.MauriceFlexCartridge,Fail,{'$date': 1754691540000},productionline@proteinsimple.com,,False,,CAN136,{'$date': 1754680797139},5,V030010725-07-2,55,,,cartridge leak,"[{'analysis_timestamp': 1755344399, 'analysis_user': 'turboqc/administrator', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'failure_type': 'Re-test', 'Fl': {}, 'run_id': 'mm0020_2025-08-16_09-42-58', 'run_status': 'Fail'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 1, 'timestamp': 1755358817, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}, {'analysis_timestamp': 1755612177, 'analysis_user': 'turboqc/administrator', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'failure_type': '', 'Fl': {}, 'run_id': 'mm0020_2025-08-19_09-15-10', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 1, 'timestamp': 1755626598, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,1.7,PASS,PASS,,,,,1754691540000,2025-08-08 22:19:00,2026-08-31
113,1250818451,icaro.mesquita,1755611092,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755545100000},productionline@proteinsimple.com,0.0285,False,NONE,N/A,{'$date': 1755534399104},1,2035476,1825980,0.0137,0.0156,,"[{'analysis_timestamp': 1755602206, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': 'Re-test', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1494_2025-08-19_06-44-52', 'run_status': 'Fail'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755616613, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Fail,Re-test,,,,,,,,1755545100000,2025-08-18 19:25:00,2026-08-31
114,1250818456,icaro.mesquita,1755611112,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755547740000},productionline@proteinsimple.com,0.0282,False,NONE,N/A,{'$date': 1755537038784},1,20130775,1826045,0.019,0.0217,,"[{'analysis_timestamp': 1755606016, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf2179_2025-08-19_09-45-12', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755620423, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755547740000,2025-08-18 20:09:00,2026-08-31
115,1250818453,icaro.mesquita,1755611154,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755545220000},productionline@proteinsimple.com,0.028,False,NONE,N/A,{'$date': 1755534515760},1,20130775,1826045,0.016,0.0177,,"[{'analysis_timestamp': 1755605647, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1045_2025-08-19_09-45-54', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755620053, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755545220000,2025-08-18 19:27:00,2026-08-31
116,1250818458,icaro.mesquita,1755611181,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755547920000},productionline@proteinsimple.com,0.0273,False,NONE,N/A,{'$date': 1755537193745},1,20130775,1826045,0.0192,0.0273,,"[{'analysis_timestamp': 1755606185, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1853_2025-08-19_09-46-21', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755620592, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755547920000,2025-08-18 20:12:00,2026-08-31
117,1250818459,icaro.mesquita,1755611183,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755547980000},productionline@proteinsimple.com,0.0219,False,NONE,N/A,{'$date': 1755537263081},1,20130775,1826045,0.0193,0.021,,"[{'analysis_timestamp': 1755606284, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf3051_2025-08-19_06-46-23', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755620690, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755547980000,2025-08-18 20:13:00,2026-08-31
118,1250818460,icaro.mesquita,1755611228,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755548040000},productionline@proteinsimple.com,0.0269,False,NONE,N/A,{'$date': 1755537357689},1,20130775,1826045,0.0198,0.0271,,"[{'analysis_timestamp': 1755606369, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1130_2025-08-19_06-47-08', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755620774, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755548040000,2025-08-18 20:14:00,2026-08-31
119,1250818454,icaro.mesquita,1755611258,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755547620000},productionline@proteinsimple.com,0.0246,False,NONE,N/A,{'$date': 1755536925930},1,20135476,1825795,0.017,0.018,,"[{'analysis_timestamp': 1755605737, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1978_2025-08-19_06-47-38', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755620145, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755547620000,2025-08-18 20:07:00,2026-08-31
120,1250818452,icaro.mesquita,1755611325,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755545160000},productionline@proteinsimple.com,0.0167,False,NONE,N/A,{'$date': 1755534449981},1,20135476,1825980,0.0172,0.0177,,"[{'analysis_timestamp': 1755602658, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf2980_2025-08-19_06-48-45', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755617514, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755545160000,2025-08-18 19:26:00,2026-08-31
121,1250818457,icaro.mesquita,1755611362,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755547800000},productionline@proteinsimple.com,0.0288,False,NONE,N/A,{'$date': 1755537099826},1,20130775,1826045,0.017,0.0162,,"[{'analysis_timestamp': 1755606090, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf2009_2025-08-19_06-49-22', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755620497, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755547800000,2025-08-18 20:10:00,2026-08-31
122,1250818455,icaro.mesquita,1755611370,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755547680000},productionline@proteinsimple.com,0.0308,False,NONE,N/A,{'$date': 1755536984460},1,20130775,1825980,0.0138,0.0147,,"[{'analysis_timestamp': 1755605848, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1987_2025-08-19_06-49-30', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755620256, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755547680000,2025-08-18 20:08:00,2026-08-31
123,6250818991,ekta.sharma,1755614599,MauriceCartridge.MauriceCESDSPlusCartridge,Pass,{'$date': 1755519660000},productionline@proteinsimple.com,0.0079,False,NA,,{'$date': 1755508923371},6,,,,,,"[{'analysis_timestamp': 1755610150, 'analysis_user': 'turboqc/administrator', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Height %CV_Failures': [], 'Height (Avg)_Failures': [], 'Resolution %CV_Failures': [], 'Resolution (Avg)_Failures': [], 'Sufficient Data': {}, 'Time %CV_Failures': [], 'Time (Avg)_Failures': []}, 'failure_type': '', 'run_id': 'kf1632_2025-08-19_07-43-19', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 1, 'timestamp': 1755624556, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,250818,250507JL-B,-2.62,-1.64,1755519660000,2025-08-18 12:21:00,2026-08-31
124,6250818996,ekta.sharma,1755614691,MauriceCartridge.MauriceCESDSPlusCartridge,Pass,{'$date': 1755520740000},productionline@proteinsimple.com,0.0161,False,NA,,{'$date': 1755509988999},6,,,,,,"[{'analysis_timestamp': 1755610957, 'analysis_user': 'turboqc/administrator', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Height %CV_Failures': [], 'Height (Avg)_Failures': [], 'Resolution %CV_Failures': [], 'Resolution (Avg)_Failures': [], 'Sufficient Data': {}, 'Time %CV_Failures': [], 'Time (Avg)_Failures': []}, 'failure_type': '', 'run_id': 'kf1775_2025-08-19_10-44-51', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 1, 'timestamp': 1755625373, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,250818,250507JL-B,0.98,1.64,1755520740000,2025-08-18 12:39:00,2026-08-31
